time (s),speed (mm/s),duty cycle (%)
3.0040740966796875e-05,0.0,0
0.0007429122924804688,0.0,0
0.010030984878540039,0.0,0
0.06001710891723633,0.0,0
0.11003708839416504,0.0,0
0.16000604629516602,0.0,0
0.21004295349121094,0.0,0
0.2600131034851074,0.0,0
0.3100130558013916,0.0,0
0.3600189685821533,0.0,0
0.40999293327331543,0.0,0
0.4600069522857666,0.0,0
0.5100090503692627,0.0,0
0.5600368976593018,0.0,0
0.6100330352783203,0.0,0
0.6600120067596436,0.0,0
0.7100241184234619,0.0,0
0.7600140571594238,0.0,0
0.8100481033325195,0.0,0
0.8600249290466309,0.0,0
0.9100039005279541,0.0,0
0.9600210189819336,0.0,0
1.0099799633026123,0.0,0
1.0600221157073975,0.0,0
1.1100521087646484,0.0,0
1.1600580215454102,0.0,0
1.2101249694824219,0.0,0
1.2600650787353516,0.0,0
1.3100249767303467,0.0,0
1.3599929809570312,0.0,0
1.4100151062011719,0.0,0
1.4600169658660889,0.0,0
1.5099749565124512,0.0,0
1.5599639415740967,0.0,0
1.610050916671753,0.0,0
1.6600399017333984,0.0,0
1.7100560665130615,0.0,0
1.759993076324463,0.0,0
1.8099761009216309,0.0,0
1.8599729537963867,0.0,0
1.909994125366211,0.0,0
1.9600560665130615,0.0,0
2.0099940299987793,0.0,0
2.060012102127075,0.0,0
2.1100261211395264,0.0,0
2.1600279808044434,0.0,0
2.2100489139556885,0.0,0
2.2600579261779785,0.0,0
2.310034990310669,0.0,0
2.360032081604004,0.0,0
2.4099769592285156,0.0,0
2.459980010986328,0.0,0
2.5100269317626953,0.0,0
2.560009002685547,0.0,0
2.6100399494171143,0.0,0
2.660072088241577,0.0,0
2.710029125213623,0.0,0
2.759989023208618,0.0,0
2.8099958896636963,0.0,0
2.8599750995635986,0.0,0
2.909986972808838,0.0,0
2.960007905960083,0.0,0
3.0099589824676514,0.0,0
3.059983968734741,0.0,0
3.1100170612335205,0.0,0
3.160043954849243,0.0,0
3.2100119590759277,0.0,0
3.2602639198303223,0.0,0
3.310067892074585,0.0,0
3.3600549697875977,0.0,0
3.410017967224121,0.0,0
3.4600350856781006,0.0,0
3.5099968910217285,0.0,0
3.559983015060425,0.0,0
3.6100430488586426,0.0,0
3.660025119781494,0.0,0
3.7100319862365723,0.0,0
3.7600650787353516,0.0,0
3.809998035430908,0.0,0
3.860018014907837,0.0,0
3.9099979400634766,0.0,0
3.9600000381469727,0.0,0
4.009984970092773,0.0,0
4.059984922409058,0.0,0
4.110024929046631,0.0,0
4.160049915313721,0.0,0
4.210046052932739,0.0,0
4.260051012039185,0.0,0
4.310137033462524,0.0,0
4.360044002532959,0.0,0
4.410013914108276,0.0,0
4.459989070892334,0.0,0
4.509979963302612,0.0,0
4.560004949569702,0.0,0
4.610054016113281,0.0,0
4.660053968429565,0.0,0
4.71005392074585,0.0,0
4.760036945343018,0.0,0
4.810027122497559,0.0,0
4.860058069229126,0.0,0
4.910020112991333,0.0,0
4.960011005401611,0.0,0
5.009984970092773,0.0,0
5.060027122497559,0.0,0
5.11003303527832,0.0,0
5.160043001174927,0.0,0
5.210047006607056,0.0,0
5.260049104690552,0.0,0
5.3100221157073975,0.0,0
5.360004901885986,0.0,0
5.410015106201172,0.0,0
5.460038900375366,0.0,0
5.510000944137573,0.0,0
5.559984922409058,0.0,0
5.61005711555481,0.0,0
5.660078048706055,0.0,0
5.710047960281372,0.0,0
5.760034084320068,0.0,0
5.809983015060425,0.0,0
5.860028028488159,0.0,0
5.910033941268921,0.0,0
5.960024118423462,0.0,0
6.010000944137573,0.0,0
6.059983968734741,0.0,0
6.110027074813843,0.0,0
6.160030126571655,0.0,0
6.210042953491211,0.0,0
6.260052919387817,0.0,0
6.310028076171875,0.0,0
6.359991073608398,0.0,0
6.409977912902832,0.0,0
6.45999002456665,0.0,0
6.510024070739746,0.0,0
6.560007095336914,0.0,0
6.610038995742798,0.0,0
6.660027980804443,0.0,0
6.709984064102173,0.0,0
6.759995937347412,0.0,0
6.809964895248413,0.0,0
6.859963893890381,0.0,0
6.909964084625244,0.0,0
6.9599609375,0.0,0
7.0099639892578125,0.0,0
7.059967994689941,0.0,0
7.110030889511108,0.0,0
7.1600329875946045,0.0,0
7.210002899169922,0.0,0
7.260040044784546,0.0,0
7.309984922409058,0.0,0
7.359987020492554,0.0,0
7.409980058670044,0.0,0
7.459984064102173,0.0,0
7.509958028793335,0.0,0
7.559976100921631,0.0,0
7.610011100769043,0.0,0
7.6600260734558105,0.0,0
7.710050106048584,0.0,0
7.760000944137573,0.0,0
7.80997109413147,0.0,0
7.859975099563599,0.0,0
7.909948110580444,0.0,0
7.9599769115448,0.0,0
8.009980916976929,0.0,0
8.059978008270264,0.0,0
8.110038995742798,0.0,0
8.16003704071045,0.0,0
8.209988117218018,0.0,0
8.260047912597656,0.0,0
8.310063123703003,0.0,0
8.360027074813843,0.0,0
8.409970998764038,0.0,0
8.459990978240967,0.0,0
8.510052919387817,0.0,0
8.559986114501953,0.0,0
8.609965085983276,0.0,0
8.659998893737793,0.0,0
8.71006989479065,0.0,0
8.759995937347412,0.0,0
8.810038089752197,0.0,0
8.85999608039856,0.0,0
8.909975051879883,0.0,0
8.959973096847534,0.0,0
9.009960889816284,0.0,0
9.059981107711792,0.0,0
9.109952926635742,0.0,0
9.16002106666565,0.0,0
9.210052967071533,0.0,0
9.260273933410645,0.0,0
9.310081958770752,0.0,0
9.360007047653198,0.0,0
9.409961938858032,0.0,0
9.459986925125122,0.0,0
9.509993076324463,0.0,0
9.55997610092163,0.0,0
9.609966039657593,0.0,0
9.660022974014282,0.0,0
9.710052013397217,0.0,0
9.76002311706543,0.0,0
9.809986114501953,0.0,0
9.860002040863037,0.0,0
9.909979104995728,0.0,0
9.959970951080322,0.0,0
10.010194063186646,0.0,50.0
10.060030937194824,923.4995832109661,50.0
10.110039949417114,1942.8993923462665,50.0
10.160048007965088,2160.238546555842,50.0
10.210047960281372,2492.9870478151192,50.0
10.260061979293823,1789.3334541607212,50.0
10.310051918029785,2403.9766537984965,50.0
10.360044002532959,2429.4465919988747,50.0
10.410027980804443,2468.2064954635,50.0
10.46003794670105,2403.0139491501695,50.0
10.510018110275269,2468.3948794121693,50.0
10.56004810333252,2453.159504935279,50.0
10.610032081604004,2506.572399538062,50.0
10.660063028335571,1635.4084957154848,50.0
10.710066080093384,2505.616276407326,50.0
10.76006293296814,2326.9321552347833,50.0
10.810033082962036,2481.681697823082,50.0
10.860029935836792,2454.7855703575738,50.0
10.910025119781494,2493.2248204895095,50.0
10.96003007888794,2454.387628614658,50.0
11.010026931762695,2467.570911869853,50.0
11.060058116912842,2453.10105351126,50.0
11.110033988952637,2481.3975547756345,50.0
11.16004991531372,1725.3628890184643,50.0
11.21007490158081,2491.739484951614,50.0
11.260071992874146,1917.792081520963,50.0
11.310043096542358,2392.090829155816,50.0
11.360038995742798,2480.4035663036357,50.0
11.410025119781494,2480.8886278385157,50.0
11.460040092468262,2466.6769411517503,50.0
11.510020971298218,2493.9384107260125,50.0
11.560029983520508,2454.1887061215994,50.0
