time (s),speed (mm/s),duty cycle (%)
4.696846008300781e-05,0.0,0
0.0018301010131835938,0.0,0
0.021995067596435547,0.0,0
0.04195904731750488,0.0,0
0.061933040618896484,0.0,0
0.08188509941101074,0.0,0
0.1020059585571289,0.0,0
0.12223601341247559,0.0,0
0.1417999267578125,0.0,0
0.16195106506347656,0.0,0
0.1819291114807129,0.0,0
0.2018260955810547,0.0,0
0.22234702110290527,0.0,0
0.24198508262634277,0.0,0
0.26184606552124023,0.0,0
0.28219008445739746,0.0,0
0.30234408378601074,0.0,0
0.3219459056854248,0.0,0
0.34198999404907227,0.0,0
0.3621840476989746,0.0,0
0.38193702697753906,0.0,0
0.4019629955291748,0.0,0
0.4219391345977783,0.0,0
0.4423549175262451,0.0,0
0.46239709854125977,0.0,0
0.482180118560791,0.0,0
0.5019221305847168,0.0,0
0.5218729972839355,0.0,0
0.5419180393218994,0.0,0
0.5619399547576904,0.0,0
0.5818860530853271,0.0,0
0.6020910739898682,0.0,0
0.6219279766082764,0.0,0
0.6421270370483398,0.0,0
0.662194013595581,0.0,0
0.6818211078643799,0.0,0
0.7020471096038818,0.0,0
0.7221999168395996,0.0,0
0.7419509887695312,0.0,0
0.7619490623474121,0.0,0
0.7818350791931152,0.0,0
0.8023350238800049,0.0,0
0.8224010467529297,0.0,0
0.8418920040130615,0.0,0
0.8619420528411865,0.0,0
0.8818860054016113,0.0,0
0.9021279811859131,0.0,0
0.922327995300293,0.0,0
0.9419589042663574,0.0,0
0.9623589515686035,0.0,0
0.9821629524230957,0.0,0
1.0020039081573486,0.0,0
1.0219531059265137,0.0,0
1.0419080257415771,0.0,0
1.0619609355926514,0.0,0
1.0819931030273438,0.0,0
1.1019530296325684,0.0,0
1.1221239566802979,0.0,0
1.141977071762085,0.0,0
1.1619880199432373,0.0,0
1.1820499897003174,0.0,0
1.2019329071044922,0.0,0
1.2221059799194336,0.0,0
1.2419531345367432,0.0,0
1.2619659900665283,0.0,0
1.2822039127349854,0.0,0
1.302016019821167,0.0,0
1.3221430778503418,0.0,0
1.3420000076293945,0.0,0
1.3619201183319092,0.0,0
1.3820490837097168,0.0,0
1.40199613571167,0.0,0
1.4221360683441162,0.0,0
1.4420430660247803,0.0,0
1.4619109630584717,0.0,0
1.4819729328155518,0.0,0
1.501966953277588,0.0,0
1.5219240188598633,0.0,0
1.541929006576538,0.0,0
1.5619330406188965,0.0,0
1.5819120407104492,0.0,0
1.6019461154937744,0.0,0
1.6219260692596436,0.0,0
1.642251968383789,0.0,0
1.6622130870819092,0.0,0
1.6818649768829346,0.0,0
1.7019450664520264,0.0,0
1.7219460010528564,0.0,0
1.742124080657959,0.0,0
1.761991024017334,0.0,0
1.7818999290466309,0.0,0
1.8022849559783936,0.0,0
1.8220889568328857,0.0,0
1.841933012008667,0.0,0
1.8619680404663086,0.0,0
1.8819630146026611,0.0,0
1.9022719860076904,0.0,0
1.9220030307769775,0.0,0
1.941910982131958,0.0,0
1.9619319438934326,0.0,0
1.981950044631958,0.0,0
2.002315044403076,0.0,0
2.0220370292663574,0.0,0
2.041896104812622,0.0,0
2.06210994720459,0.0,0
2.082029104232788,0.0,0
2.101989984512329,0.0,0
2.1219749450683594,0.0,0
2.1418421268463135,0.0,0
2.162061929702759,0.0,0
2.1819300651550293,0.0,0
2.20196795463562,0.0,0
2.222317934036255,0.0,0
2.241990089416504,0.0,0
2.262320041656494,0.0,0
2.282294988632202,0.0,0
2.3019449710845947,0.0,0
2.32204008102417,0.0,0
2.3419620990753174,0.0,0
2.3619511127471924,0.0,0
2.3819820880889893,0.0,0
2.4019289016723633,0.0,0
2.422276020050049,0.0,0
2.4419589042663574,0.0,0
2.4619569778442383,0.0,0
2.482171058654785,0.0,0
2.501922130584717,0.0,0
2.5219640731811523,0.0,0
2.5419321060180664,0.0,0
2.5619189739227295,0.0,0
2.582087993621826,0.0,0
2.6019489765167236,0.0,0
2.6219069957733154,0.0,0
2.6421620845794678,0.0,0
2.6619770526885986,0.0,0
2.681972026824951,0.0,0
2.7019569873809814,0.0,0
2.7218239307403564,0.0,0
2.7422940731048584,0.0,0
2.762282133102417,0.0,0
2.7819290161132812,0.0,0
2.8022401332855225,0.0,0
2.8220529556274414,0.0,0
2.8419809341430664,0.0,0
2.8619699478149414,0.0,0
2.881917953491211,0.0,0
2.902099132537842,0.0,0
2.921941041946411,0.0,0
2.9421141147613525,0.0,0
2.962038993835449,0.0,0
2.981935977935791,0.0,0
3.001970052719116,0.0,0
3.021929979324341,0.0,0
3.041996955871582,0.0,0
3.0619800090789795,0.0,0
3.0819520950317383,0.0,0
3.1023221015930176,0.0,0
3.1221210956573486,0.0,0
3.141896963119507,0.0,0
3.1621570587158203,0.0,0
3.182023048400879,0.0,0
3.201992988586426,0.0,0
3.2220380306243896,0.0,0
3.241914987564087,0.0,0
3.2621119022369385,0.0,0
3.281925916671753,0.0,0
3.3019731044769287,0.0,0
3.3222310543060303,0.0,0
3.341984987258911,0.0,0
3.3619189262390137,0.0,0
3.381916046142578,0.0,0
3.401834011077881,0.0,0
3.422276020050049,0.0,0
3.4419751167297363,0.0,0
3.461933135986328,0.0,0
3.481916904449463,0.0,0
3.5018160343170166,0.0,0
3.522028923034668,0.0,0
3.5418851375579834,0.0,0
3.5619590282440186,0.0,0
3.5820679664611816,0.0,0
3.6019511222839355,0.0,0
3.6219160556793213,0.0,0
3.6421210765838623,0.0,0
3.6620280742645264,0.0,0
3.681957960128784,0.0,0
3.7019851207733154,0.0,0
3.7219109535217285,0.0,0
3.7421929836273193,0.0,0
3.762017011642456,0.0,0
3.781928062438965,0.0,0
3.801949977874756,0.0,0
3.8219070434570312,0.0,0
3.84199595451355,0.0,0
3.8622961044311523,0.0,0
3.8818929195404053,0.0,0
3.901940107345581,0.0,0
3.921929121017456,0.0,0
3.942244052886963,0.0,0
3.9621169567108154,0.0,0
3.9819400310516357,0.0,0
4.002187013626099,0.0,0
4.022123098373413,0.0,0
4.041898965835571,0.0,0
4.062171936035156,0.0,0
4.081964015960693,0.0,0
4.101975917816162,0.0,0
4.122287034988403,0.0,0
4.141856908798218,0.0,0
4.161957025527954,0.0,0
4.181956052780151,0.0,0
4.20219612121582,0.0,0
4.222146034240723,0.0,0
4.241890907287598,0.0,0
4.262208938598633,0.0,0
4.282117128372192,0.0,0
4.301898002624512,0.0,0
4.322161912918091,0.0,0
4.341999053955078,0.0,0
4.361982107162476,0.0,0
4.382018089294434,0.0,0
4.401937007904053,0.0,0
4.422080993652344,0.0,0
4.441930055618286,0.0,0
4.462023973464966,0.0,0
4.48217511177063,0.0,0
4.501950979232788,0.0,0
4.521949052810669,0.0,0
4.541916131973267,0.0,0
4.561906099319458,0.0,0
4.582147121429443,0.0,0
4.602023124694824,0.0,0
4.621946096420288,0.0,0
4.642271995544434,0.0,0
4.6620869636535645,0.0,0
4.6820149421691895,0.0,0
4.70202112197876,0.0,0
