time (s),speed (mm/s),duty cycle (%)
2.9087066650390625e-05,0.0,0
0.0008080005645751953,0.0,0
0.0012309551239013672,0.0,0
0.017487049102783203,0.0,0
0.05087995529174805,0.0,0
0.08422613143920898,0.0,0
0.1175389289855957,0.0,0
0.15089797973632812,0.0,0
0.1842179298400879,0.0,0
0.21758699417114258,0.0,0
0.2509160041809082,0.0,0
0.2841479778289795,0.0,0
0.31755995750427246,0.0,0
0.35086798667907715,0.0,0
0.38412904739379883,0.0,0
0.41753292083740234,0.0,0
0.45087289810180664,0.0,0
0.48413801193237305,0.0,0
0.5175158977508545,0.0,0
0.5508561134338379,0.0,0
0.5841319561004639,0.0,0
0.6174468994140625,0.0,0
0.6508290767669678,0.0,0
0.6841349601745605,0.0,0
0.7174739837646484,0.0,0
0.7508800029754639,0.0,0
0.7841429710388184,0.0,0
0.8174529075622559,0.0,0
0.8508989810943604,0.0,0
0.8841760158538818,0.0,0
0.9175360202789307,0.0,0
0.9509060382843018,0.0,0
0.9841749668121338,0.0,0
1.0175020694732666,0.0,0
1.050832986831665,0.0,0
1.0841870307922363,0.0,0
1.1174890995025635,0.0,0
1.1508429050445557,0.0,0
1.1841189861297607,0.0,0
1.2175641059875488,0.0,0
1.250899076461792,0.0,0
1.2841730117797852,0.0,0
1.3175380229949951,0.0,0
1.3508989810943604,0.0,0
1.3841819763183594,0.0,0
1.417539119720459,0.0,0
1.450882911682129,0.0,0
1.4841599464416504,0.0,0
1.5174870491027832,0.0,0
1.5508251190185547,0.0,0
1.5841310024261475,0.0,0
1.6175649166107178,0.0,0
1.6508510112762451,0.0,0
1.6841249465942383,0.0,0
1.717458963394165,0.0,0
1.750826120376587,0.0,0
1.7841269969940186,0.0,0
1.8174479007720947,0.0,0
1.850841999053955,0.0,0
1.8841240406036377,0.0,0
1.917539119720459,0.0,0
1.9509029388427734,0.0,0
1.9841461181640625,0.0,0
2.01747989654541,0.0,0
2.050834894180298,0.0,0
2.084130048751831,0.0,0
2.117482900619507,0.0,0
2.1508281230926514,0.0,0
2.184140920639038,0.0,0
2.2175889015197754,0.0,0
2.250894069671631,0.0,0
2.284137010574341,0.0,0
2.3174660205841064,0.0,0
2.3508169651031494,0.0,0
2.3841190338134766,0.0,0
2.417527914047241,0.0,0
2.450860023498535,0.0,0
2.484127998352051,0.0,0
2.517477035522461,0.0,0
2.5508909225463867,0.0,0
2.584136962890625,0.0,0
2.61747407913208,0.0,0
2.650831937789917,0.0,0
2.6841249465942383,0.0,0
2.717461109161377,0.0,0
2.7508270740509033,0.0,0
2.784130096435547,0.0,0
2.8174889087677,0.0,0
2.850861072540283,0.0,0
2.8841209411621094,0.0,0
2.917525053024292,0.0,0
2.950838088989258,0.0,0
2.9841299057006836,0.0,0
3.0174880027770996,0.0,0
3.0508251190185547,0.0,0
3.0841169357299805,0.0,0
3.1174659729003906,0.0,0
3.1508820056915283,0.0,0
3.184144973754883,0.0,0
3.21754789352417,0.0,0
3.2508819103240967,0.0,0
3.284142017364502,0.0,0
3.3174679279327393,0.0,0
3.350843906402588,0.0,0
3.384129047393799,0.0,0
3.417552947998047,0.0,0
3.4508650302886963,0.0,0
3.4841361045837402,0.0,0
3.517475128173828,0.0,0
3.550816059112549,0.0,0
3.584120988845825,0.0,0
3.6175289154052734,0.0,0
3.6508500576019287,0.0,0
3.684114933013916,0.0,0
3.717634916305542,0.0,0
3.7508890628814697,0.0,0
3.784148931503296,0.0,0
3.817502975463867,0.0,0
3.850865125656128,0.0,0
3.8841660022735596,0.0,0
3.917552947998047,0.0,0
3.9508540630340576,0.0,0
3.9841599464416504,0.0,0
4.017502069473267,0.0,0
4.050877094268799,0.0,0
4.0841569900512695,0.0,0
4.117516994476318,0.0,0
4.150886058807373,0.0,0
4.184159994125366,0.0,0
4.2175679206848145,0.0,0
4.251261949539185,0.0,0
4.284157991409302,0.0,0
4.317439079284668,0.0,0
4.350915908813477,0.0,0
4.384187936782837,0.0,0
4.41756010055542,0.0,0
4.450900077819824,0.0,0
4.484163999557495,0.0,0
4.517457962036133,0.0,0
