time (s),speed (mm/s),duty cycle (%)
3.1948089599609375e-05,0.0,0
0.0007090568542480469,0.0,0
0.020674943923950195,0.0,0
0.04065394401550293,0.0,0
0.061337947845458984,0.0,0
0.08072185516357422,0.0,0
0.10073184967041016,0.0,0
0.12069487571716309,0.0,0
0.14061784744262695,0.0,0
0.16068387031555176,0.0,0
0.18068885803222656,0.0,0
0.20060992240905762,0.0,0
0.22063493728637695,0.0,0
0.24068689346313477,0.0,0
0.2606680393218994,0.0,0
0.2806999683380127,0.0,0
0.30063796043395996,0.0,0
0.3206658363342285,0.0,0
0.34067296981811523,0.0,0
0.360645055770874,0.0,0
0.3807039260864258,0.0,0
0.4006669521331787,0.0,0
0.4206199645996094,0.0,0
0.44066905975341797,0.0,0
0.46059703826904297,0.0,0
0.48060107231140137,0.0,0
0.500694990158081,0.0,0
0.5206868648529053,0.0,0
0.5406448841094971,0.0,0
0.5606460571289062,0.0,0
0.5806748867034912,0.0,0
0.6007099151611328,0.0,0
0.6207048892974854,0.0,0
0.6406669616699219,0.0,0
0.6606259346008301,0.0,0
0.6806230545043945,0.0,0
0.700721025466919,0.0,0
0.7206900119781494,0.0,0
0.7406759262084961,0.0,0
0.7606589794158936,0.0,0
0.7806310653686523,0.0,0
0.8005850315093994,0.0,0
0.8205790519714355,0.0,0
0.8406388759613037,0.0,0
0.8606560230255127,0.0,0
0.8806710243225098,0.0,0
0.9006478786468506,0.0,0
0.9206950664520264,0.0,0
0.9406490325927734,0.0,0
0.960629940032959,0.0,0
0.9806139469146729,0.0,0
1.000575065612793,0.0,0
1.0205800533294678,0.0,0
1.0406420230865479,0.0,0
1.0606439113616943,0.0,0
1.0806488990783691,0.0,0
1.1007089614868164,0.0,0
1.120741844177246,0.0,0
1.1406259536743164,0.0,0
1.1605989933013916,0.0,0
1.1806819438934326,0.0,0
1.200610876083374,0.0,0
1.2205870151519775,0.0,0
1.2406518459320068,0.0,0
1.2606430053710938,0.0,0
1.280648946762085,0.0,0
1.300623893737793,0.0,0
1.3206560611724854,0.0,0
1.3406620025634766,0.0,0
1.3606250286102295,0.0,0
1.380634069442749,0.0,0
1.4006600379943848,0.0,0
1.420651912689209,0.0,0
1.4406440258026123,0.0,0
1.4606389999389648,0.0,0
1.480639934539795,0.0,0
1.5006530284881592,0.0,0
1.5206329822540283,0.0,0
1.5406780242919922,0.0,0
1.5606470108032227,0.0,0
1.5806770324707031,0.0,0
1.6006689071655273,0.0,0
1.620682954788208,0.0,0
1.6407110691070557,0.0,0
1.6606760025024414,0.0,0
1.6806259155273438,0.0,0
1.700685977935791,0.0,0
1.7206850051879883,0.0,0
1.7407169342041016,0.0,0
1.760633945465088,0.0,0
1.7806370258331299,0.0,0
1.8006248474121094,0.0,0
1.820633888244629,0.0,0
1.840613842010498,0.0,0
1.8606140613555908,0.0,0
1.8806660175323486,0.0,0
1.9006049633026123,0.0,0
1.9206209182739258,0.0,0
1.9406089782714844,0.0,0
1.9605789184570312,0.0,0
1.9806180000305176,0.0,0
2.0006890296936035,0.0,0
2.0206470489501953,0.0,0
2.0406110286712646,0.0,0
2.0605790615081787,0.0,0
2.080599069595337,0.0,0
2.1006579399108887,0.0,0
2.120684862136841,0.0,0
2.1406519412994385,0.0,0
2.160799980163574,0.0,0
2.1806368827819824,0.0,0
2.2006850242614746,0.0,0
2.2206480503082275,0.0,0
2.240656852722168,0.0,0
2.260761022567749,0.0,0
2.280716896057129,0.0,0
2.300719976425171,0.0,0
2.320704936981201,0.0,0
2.3406288623809814,0.0,0
2.360700845718384,0.0,0
2.3806519508361816,0.0,0
2.4006519317626953,0.0,0
2.4205939769744873,0.0,0
2.440600872039795,0.0,0
2.4605770111083984,0.0,0
2.4807000160217285,0.0,0
2.5005719661712646,0.0,0
2.5206148624420166,0.0,0
2.5406670570373535,0.0,0
2.560654878616333,0.0,0
2.5807249546051025,0.0,0
2.6005818843841553,0.0,0
2.6206679344177246,0.0,0
2.6406750679016113,0.0,0
2.660614013671875,0.0,0
2.6806559562683105,0.0,0
2.700615882873535,0.0,0
2.720582962036133,0.0,0
2.7406370639801025,0.0,0
2.7606289386749268,0.0,0
2.7806620597839355,0.0,0
2.80062198638916,0.0,0
2.8206379413604736,0.0,0
2.840679883956909,0.0,0
2.8606250286102295,0.0,0
2.880638837814331,0.0,0
2.9006919860839844,0.0,0
2.920685052871704,0.0,0
2.9406418800354004,0.0,0
2.960659980773926,0.0,0
2.9806430339813232,0.0,0
3.000684976577759,0.0,0
3.020643949508667,0.0,0
3.040653944015503,0.0,0
3.060659885406494,0.0,0
3.0806639194488525,0.0,0
3.1006698608398438,0.0,0
3.120698928833008,0.0,0
3.1406919956207275,0.0,0
3.1606979370117188,0.0,0
3.1809370517730713,0.0,0
3.200624942779541,0.0,0
3.220587968826294,0.0,0
3.2406108379364014,0.0,0
3.26057505607605,0.0,0
3.280608892440796,0.0,0
3.3008809089660645,0.0,0
3.320596933364868,0.0,0
3.3406050205230713,0.0,0
3.360574960708618,0.0,0
3.380625009536743,0.0,0
3.4007349014282227,0.0,0
3.420642852783203,0.0,0
3.4406628608703613,0.0,0
3.4606540203094482,0.0,0
3.4806339740753174,0.0,0
3.5006918907165527,0.0,0
3.5207018852233887,0.0,0
3.540637969970703,0.0,0
3.5606470108032227,0.0,0
3.58064603805542,0.0,0
3.6006908416748047,0.0,0
3.6206839084625244,0.0,0
3.6406750679016113,0.0,0
3.660583972930908,0.0,0
3.680588960647583,0.0,0
3.70068097114563,0.0,0
3.720705986022949,0.0,0
3.7406229972839355,0.0,0
3.760611057281494,0.0,0
3.780639886856079,0.0,0
3.8007090091705322,0.0,0
3.820651054382324,0.0,0
3.8406829833984375,0.0,0
3.8606338500976562,0.0,0
3.880652904510498,0.0,0
3.9006779193878174,0.0,0
3.920651912689209,0.0,0
3.940652847290039,0.0,0
3.9606778621673584,0.0,0
3.980656862258911,0.0,0
4.000635862350464,0.0,0
4.020592927932739,0.0,0
4.040603876113892,0.0,0
4.06063985824585,0.0,0
4.080601930618286,0.0,0
4.1006059646606445,0.0,0
4.120681047439575,0.0,0
4.14070987701416,0.0,0
4.160707950592041,0.0,0
4.180624008178711,0.0,0
4.200625896453857,0.0,0
4.220638990402222,0.0,0
4.240653038024902,0.0,0
4.260588884353638,0.0,0
4.280613899230957,0.0,0
4.300647974014282,0.0,0
4.320616006851196,0.0,0
4.340606927871704,0.0,0
4.360573053359985,0.0,0
4.380595922470093,0.0,0
4.4006569385528564,0.0,0
4.420609951019287,0.0,0
4.4406139850616455,0.0,0
4.460593938827515,0.0,0
4.480597019195557,0.0,0
4.500601053237915,0.0,0
4.5206139087677,0.0,0
4.540663003921509,0.0,0
4.560657024383545,0.0,0
4.5806238651275635,0.0,0
4.600664854049683,0.0,0
4.6207029819488525,0.0,0
4.640683889389038,0.0,0
4.660683870315552,0.0,0
4.680665016174316,0.0,0
4.700701951980591,0.0,0
4.720695972442627,0.0,0
4.74065899848938,0.0,0
4.760649919509888,0.0,0
4.780653953552246,0.0,0
4.800652027130127,0.0,0
4.820620059967041,0.0,0
4.840649843215942,0.0,0
4.860651969909668,0.0,0
4.880642890930176,0.0,0
4.900653839111328,0.0,0
4.920644044876099,0.0,0
4.94064998626709,0.0,0
4.960654973983765,0.0,0
4.980623006820679,0.0,0
5.000679016113281,0.0,0
5.020657062530518,0.0,0
5.040634870529175,0.0,0
5.060641050338745,0.0,0
5.08064603805542,0.0,0
5.100714921951294,0.0,0
5.120725870132446,0.0,0
5.140692949295044,0.0,0
5.160697937011719,0.0,0
5.1806628704071045,0.0,0
5.2007060050964355,0.0,0
5.220659017562866,0.0,0
5.240649938583374,0.0,0
5.260655879974365,0.0,0
5.280664920806885,0.0,0
5.300685882568359,0.0,0
5.320694923400879,0.0,0
5.340667009353638,0.0,0
5.360668897628784,0.0,0
5.380645990371704,0.0,0
5.400667905807495,0.0,0
5.420601844787598,0.0,0
5.440650939941406,0.0,0
5.460639953613281,0.0,0
5.480602979660034,0.0,0
5.500625848770142,0.0,0
5.520581960678101,0.0,0
5.540621042251587,0.0,0
5.560577869415283,0.0,0
5.580621004104614,0.0,0
5.600713014602661,0.0,0
5.620704889297485,0.0,0
5.640668869018555,0.0,0
5.660672903060913,0.0,0
5.680722951889038,0.0,0
5.700659990310669,0.0,0
5.720597982406616,0.0,0
5.740630865097046,0.0,0
5.760643005371094,0.0,0
5.7813520431518555,0.0,0
5.800648927688599,0.0,0
5.820644855499268,0.0,0
5.840657949447632,0.0,0
5.860642910003662,0.0,0
5.880661964416504,0.0,0
5.90070104598999,0.0,0
5.920702934265137,0.0,0
5.940685033798218,0.0,0
5.960653066635132,0.0,0
5.980618000030518,0.0,0
6.000673055648804,0.0,0
6.020643949508667,0.0,0
6.040637016296387,0.0,0
