time (s),speed (mm/s),duty cycle (%)
2.9087066650390625e-05,0.0,0
0.0007121562957763672,0.0,0
0.02068614959716797,0.0,0
0.04067802429199219,0.0,0
0.06062912940979004,0.0,0
0.08070611953735352,0.0,0
0.10070013999938965,0.0,0
0.12075304985046387,0.0,0
0.14070701599121094,0.0,0
0.16065001487731934,0.0,0
0.18074297904968262,0.0,0
0.20067906379699707,0.0,0
0.22067999839782715,0.0,0
0.24069499969482422,0.0,0
0.26064205169677734,0.0,0
0.28064608573913574,0.0,0
0.3006570339202881,0.0,0
0.3205990791320801,0.0,0
0.3406071662902832,0.0,0
0.3606910705566406,0.0,0
0.3806929588317871,0.0,0
0.4006781578063965,0.0,0
0.42067599296569824,0.0,0
0.44065093994140625,0.0,0
0.4606590270996094,0.0,0
0.4806230068206787,0.0,0
0.5006849765777588,0.0,0
0.5207290649414062,0.0,0
0.5406689643859863,0.0,0
0.5606269836425781,0.0,0
0.5806469917297363,0.0,0
0.6006331443786621,0.0,0
0.6206140518188477,0.0,0
0.6406271457672119,0.0,0
0.6606049537658691,0.0,0
0.6805989742279053,0.0,0
0.7007181644439697,0.0,0
0.7207720279693604,0.0,0
0.7406940460205078,0.0,0
0.7606699466705322,0.0,0
0.7806291580200195,0.0,0
0.8006279468536377,0.0,0
0.8206181526184082,0.0,0
0.8406641483306885,0.0,0
0.860706090927124,0.0,0
0.8807229995727539,0.0,0
0.9007120132446289,0.0,0
0.920720100402832,0.0,0
0.9406411647796631,0.0,0
0.9606070518493652,0.0,0
0.9806311130523682,0.0,0
1.000662088394165,0.0,0
1.0206561088562012,0.0,0
1.0406630039215088,0.0,0
1.0605990886688232,0.0,0
1.0806050300598145,0.0,0
1.1006591320037842,0.0,0
1.1207420825958252,0.0,0
1.1406941413879395,0.0,0
1.1606149673461914,0.0,0
1.1806111335754395,0.0,0
1.2006709575653076,0.0,0
1.2206079959869385,0.0,0
1.2407200336456299,0.0,0
1.260633945465088,0.0,0
1.2806761264801025,0.0,0
1.3006291389465332,0.0,0
1.320631980895996,0.0,0
1.341034173965454,0.0,0
1.3606760501861572,0.0,0
1.3807110786437988,0.0,0
1.4006710052490234,0.0,0
1.420638084411621,0.0,0
1.440596103668213,0.0,0
1.460705041885376,0.0,0
1.4806530475616455,0.0,0
1.500697135925293,0.0,0
1.5206630229949951,0.0,0
1.5406229496002197,0.0,0
1.5607950687408447,0.0,0
1.5811691284179688,0.0,0
1.6007990837097168,0.0,0
1.6207401752471924,0.0,0
1.6406910419464111,0.0,0
1.6607739925384521,0.0,0
1.6806180477142334,0.0,0
1.700620174407959,0.0,0
1.720674991607666,0.0,0
1.740710973739624,0.0,0
1.7606420516967773,0.0,0
1.7806241512298584,0.0,0
1.8006260395050049,0.0,0
1.8205931186676025,0.0,0
1.8405749797821045,0.0,0
1.8607380390167236,0.0,0
1.8806731700897217,0.0,0
1.9006719589233398,0.0,0
1.9207191467285156,0.0,0
